id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude,Unnamed: 10,geometry
Escola Pública_1768289,Pública,Cei Diret Sao Luiz,Rua,"Irmao Nicolau da Fonseca, 121",Conjunto Habitacional Padre Manoel da no,3590170,Escola Pública,-23.548805,-46.48545,,POINT (-46.48545 -23.548805)
Escola Pública_1768290,Pública,Cei Diret Inconfidentes,Rua,"Conto de Areia, 203",Conjunto Habitacional Castro Alves,8474220,Escola Pública,-23.581257,-46.402267,,POINT (-46.402267 -23.581257)
Escola Pública_1768291,Pública,Cei Diret Zacaria Mauro Faccio Goncalves,Rua,"Cavaleiro de Jorge, 300",Conjunto Habitacional Castro Alves,8474210,Escola Pública,-23.580961,-46.400039,,POINT (-46.400039 -23.580961)
Escola Pública_1768293,Pública,Cei Diret Vila Chuca,Rua,"49 R Assapaba, S/N",Cidade Lider,8285040,Escola Pública,-23.550874,-46.468182,,POINT (-46.468182 -23.550874)
Escola Pública_1768294,Pública,Cei Diret Maria Augusta de Paula Profa,Rua,"Dos Pedreiros, 135",Cidade Tiradentes,8471330,Escola Pública,-23.604841,-46.39926,,POINT (-46.39926 -23.604841)
Escola Pública_1768295,Pública,Cei Diret Jocelyne Guimaraes Fernandes de Mello,Rua,"Utaro Kanai, 280",Conj Habit Juscelino Kubitschek,8465000,Escola Pública,-23.565457,-46.398904,,POINT (-46.398904 -23.565457)
Escola Pública_1768297,Pública,Cei Diret Barbara Heliodora,Rua,"Jose Francisco Brandao, 80",Cidade Tiradentes,8470790,Escola Pública,-23.591373,-46.394381,,POINT (-46.394381 -23.591373)
Escola Pública_1768298,Pública,Cei Diret Parque Guarani,Rua,"Pinheiro do Parana, 483",Parque Guarani,8235590,Escola Pública,-23.51945,-46.46226,,POINT (-46.46226 -23.51945)
Escola Pública_1768300,Pública,Cei Diret Elias Pereira de Melo PE,Rua,"Mandassaia, 95",Cidade Antonio Estevao de Carvalho,8223120,Escola Pública,-23.528954,-46.505644,,POINT (-46.505644 -23.528954)
Escola Pública_1768301,Pública,Cei Diret Pedro Brasil Bandecchi Ver,Rua,"Maria Amelia de Assuncao, 185",Jardim Etelvina,8430560,Escola Pública,-23.529366,-46.421221,,POINT (-46.421221 -23.529366)
Escola Pública_1768302,Pública,Cei Diret Dorothy Stang,Rua,"Joaquim Antonio de Souza, 61",Cidade Lider,8285190,Escola Pública,-23.556199,-46.476056,,POINT (-46.476056 -23.556199)
Escola Pública_1768303,Pública,Cei Diret Jacaranda,Rua,"Augusto Cavalcanti, 198",Conjunto Residencial Jose Bonifacio,8253110,Escola Pública,-23.544458,-46.436218,,POINT (-46.436218 -23.544458)
Escola Pública_1768304,Pública,Cei Diret Vila Ramos,Rua,"Laranja de Natal, 251",Parque Guarani,8235750,Escola Pública,-23.518838,-46.46678,,POINT (-46.46678 -23.518838)
Escola Pública_1768306,Pública,Cei Diret Araucarias,Rua,"Alberto Fink, S/N",Conjunto Residencial Jose Bonifacio,8255040,Escola Pública,-23.557201,-46.434092,,POINT (-46.434092 -23.557201)
Escola Pública_1768308,Pública,Cei Diret Jardim Sao Paulo,Rua,"Feliciano de Mendonca, 500",Jardim Sao Paulozona Leste,8460365,Escola Pública,-23.553923,-46.39879,,POINT (-46.39879 -23.553923)
Escola Pública_1768309,Pública,Cei Diret Inacio Monteiro,Rua,"Cachoeira Morena, 225",Conjunto Habitacional Inacio Monteiro,8472610,Escola Pública,-23.571948,-46.402752,,POINT (-46.402752 -23.571948)
Escola Pública_1768310,Pública,Cei Diret Joao Carlos Fairbanks Ver,Rua,"Andre Furtado de Mendonca, 307",Jardim Romano,8191260,Escola Pública,-23.480426,-46.384043,,POINT (-46.384043 -23.480426)
Escola Pública_1768311,Pública,Cei Diret Helena Pereira de Moraes,Rua,"Carlo Maratti, 61",Jardim Helena,8090460,Escola Pública,-23.478205,-46.423868,,POINT (-46.423868 -23.478205)
Escola Pública_1768312,Pública,Cei Diret Jardim Sao Martinho,Rua,"Erva do Sereno, 31",Jardim Maia,8180010,Escola Pública,-23.483979,-46.410816,,POINT (-46.410816 -23.483979)
Escola Pública_1768313,Pública,Cei Diret Higino Pellegrini Ver,Rua,"Cordao de Sao Francisco, 19",Vila Aimore,8190000,Escola Pública,-23.493791,-46.404653,,POINT (-46.404653 -23.493791)
Escola Pública_1768314,Pública,Cei Diret Paulo Cesar Fontelles de Lima,Rua,"Joao Neri de Carvalho 781, 781",Sao Miguel Paulista,8021010,Escola Pública,-23.497015,-46.433596,,POINT (-46.433596 -23.497015)
Escola Pública_1768315,Pública,Cei Diret Jardim Silva Telles,Rua,"Jose Alexandre Machado, 587",Jardim Silva Teles,8160460,Escola Pública,-23.503046,-46.409215,,POINT (-46.409215 -23.503046)
Escola Pública_1768316,Pública,Cei Diret Jardim Campos,Rua,"Ilha de Marui, 32",Jardim Campos,8151710,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768319,Pública,Cei Diret Chacara Dona Olivia,Rua,"Pereira de Faro, 359",Itaim Paulista,8141350,Escola Pública,-23.510136,-46.392144,,POINT (-46.392144 -23.510136)
Escola Pública_1768320,Pública,Cei Diret Jardim Camargo Velho,Rua,"Florai, 322",Itaim Paulista,8120460,Escola Pública,-23.504645,-46.39061,,POINT (-46.39061 -23.504645)
Escola Pública_1768321,Pública,Cei Diret Parque Santa Rita,Rua,"Mateus Barbosa de Rezende, 120",Parque Santa Rita,8161530,Escola Pública,-23.514681,-46.413017,,POINT (-46.413017 -23.514681)
Escola Pública_1768322,Pública,Cei Diret Jardim Vila Pedroso,Rua,"Juliao Pereira Machado, 20",Parque Sonia,8020020,Escola Pública,-23.500051,-46.445075,,POINT (-46.445075 -23.500051)
Escola Pública_1768323,Pública,Cei Diret Odilia Alves Almeida Santos,Rua,"Desembargador Osvaldo Aranha Bandeira de Melo, 376",Itaim Paulista,8130330,Escola Pública,-23.504641,-46.369394,,POINT (-46.369394 -23.504641)
Escola Pública_1768325,Pública,Cei Diret Jardim Sao Vicente,Rua,"Mohamad Ibrahin Saleh, 769",Cidade Nova Sao Miguel,8042130,Escola Pública,-23.503887,-46.43019,,POINT (-46.43019 -23.503887)
Escola Pública_1768326,Pública,Cei Diret Curuca Velha,Rua,"Grapira, 10",Vila Curuca,8030190,Escola Pública,-23.498085,-46.418748,,POINT (-46.418748 -23.498085)
Escola Pública_1768327,Pública,Cei Diret Durval Miola Prof,Rua,"Padre Orlando Nogueira, 235",Limoeiro,8051560,Escola Pública,-23.511823,-46.467266,,POINT (-46.467266 -23.511823)
Escola Pública_1768329,Pública,Cei Diret Jardim Ruth,Rua,"Guarabu, 142",Jardim Ruth,8040780,Escola Pública,-23.513108,-46.448995,,POINT (-46.448995 -23.513108)
Escola Pública_1768330,Pública,Cei Diret Vila Santa Ines,Rua,"Rainhadobosque, 210",Vila Santa Ines,3812030,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768331,Pública,Cei Diret Jardim Eva,Rua,"Ubai, 14",Jardim Eva,8143070,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768332,Pública,Cei Diret Cei Ninho Alegre,Rua,"Joao Nicario Eleuterio, 430",Cidade Nova Sao Miguel,8042080,Escola Pública,-23.50926,-46.433877,,POINT (-46.433877 -23.50926)
Escola Pública_1768333,Pública,Cei Diret Ildefranca Irma,Rua,"Pedro Geraldo Nascimento, 42",Jd Robru,8150280,Escola Pública,-23.524743,-46.41052,,POINT (-46.41052 -23.524743)
Escola Pública_1768335,Pública,Cei Diret Jardim Colonial,Rua,"Jose Rodrigues Santarem, 494",Parque Colonial,3968010,Escola Pública,-23.602002,-46.472257,,POINT (-46.472257 -23.602002)
Escola Pública_1768336,Pública,Cei Diret Jardim Vila Carrao,Rua,"Bartolomeu Antunes, 40",Jardim Vila Carrao,8340360,Escola Pública,-23.616459,-46.458428,,POINT (-46.458428 -23.616459)
Escola Pública_1768337,Pública,Cei Diret Jardim Vera Cruz,Rua,"Felipe Cotrim, 54",Jardim Vera Cruzzona Leste,8310640,Escola Pública,-23.619385,-46.472923,,POINT (-46.472923 -23.619385)
Escola Pública_1768338,Pública,Cei Diret Jardim Rosely,Rua,"Jose de Lima, 80",Jardim Roseli,8380054,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768339,Pública,Cei Diret Jardim Colorado,Rua,"Jose de Araujo Vieira, 30",Jardim Rodolfo Pirani,8310240,Escola Pública,-23.627297,-46.463598,,POINT (-46.463598 -23.627297)
Escola Pública_1768340,Pública,Cei Diret Parque Sao Rafael II,Rua,"Senador Filinto Muller, 391",Parque Sao Rafael,8320110,Escola Pública,-23.626632,-46.476149,,POINT (-46.476149 -23.626632)
Escola Pública_1768341,Pública,Cei Diret Jardim Santo Andre,Rua,"Dos Sertanistas, 790",Jardim Santo Andre,8390240,Escola Pública,-23.635238,-46.446832,,POINT (-46.446832 -23.635238)
Escola Pública_1768342,Pública,Cei Diret Elizabeth Souza Lobo Garcia,Rua,"Mendonca e Vasconcelos, 201",Vila Ester,8330260,Escola Pública,-23.623158,-46.463546,,POINT (-46.463546 -23.623158)
Escola Pública_1768343,Pública,Cei Diret Jardim Rodolfo Pirani,Rua,"Cinira Polonio, 20",Conjunto Promorar Rio Claro,8395320,Escola Pública,-23.624043,-46.458124,,POINT (-46.458124 -23.624043)
Escola Pública_1768344,Pública,Cei Diret Maria Cursi,Rua,"Maria Luisa do Val Penteado, 560",Cidade Sao Mateus,3962040,Escola Pública,-23.607019,-46.483631,,POINT (-46.483631 -23.607019)
Escola Pública_1768386,Pública,Emef Fazenda da Juta,Rua,"Lucas Lossius, 95",Jardim Santa Adelia,3974100,Escola Pública,-23.62227,-46.47978,,POINT (-46.47978 -23.62227)
Escola Pública_1768388,Pública,Emef Vargem Grande,Rua,"Beijaflor, 1",Colonia Zona Sul,4895280,Escola Pública,-23.571816,-46.709594,,POINT (-46.709594 -23.571816)
Escola Pública_1768389,Pública,Emei Carlos Eduardo de Camargo Aranha Dr,Rua,"Do Boqueirao, 107",Saude,4293000,Escola Pública,-23.620721,-46.618556,,POINT (-46.618556 -23.620721)
Escola Pública_1768390,Pública,Emei Silvio Caldas Compositor,Rua,"Andre Pujos, S/N",Jardim Celeste,4195040,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768391,Pública,Emef Luiz Roberto Mega Prof,Rua,"Henrique Adamus, 16",Jardim Aurea,8421107,Escola Pública,-23.565216,-46.417537,,POINT (-46.417537 -23.565216)
Escola Pública_1768392,Pública,Emef Milena Benedicto Profa,Rua,"Felippo Sturba, 25",Jardim Anhanguera,5267200,Escola Pública,-23.438807,-46.789513,,POINT (-46.789513 -23.438807)
Escola Pública_1768539,Pública,Emei Maria Cecilia Dezan Rocha Profa,Rua,"Adauto Fernandes de Andrade, 154",Parque dos Bancarios,3923070,Escola Pública,-23.595399,-46.508523,,POINT (-46.508523 -23.595399)
Escola Pública_1768540,Pública,Emei Chacara Sonho Azul,Rua,"Alcato, 1",Vila Calu,4961160,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768541,Pública,Emei Adalberto Panzan Dr,Rua,"Luisa Sarazim, 29",Jardim Bandeirante Sao Rafael,8372100,Escola Pública,-23.604516,-46.436473,,POINT (-46.436473 -23.604516)
Escola Pública_1768542,Pública,Emef Jose Querino Ribeiro,Rua,"Coronel Albert de Rochas Daiglum, 50",Vila Aricanduva,8275570,Escola Pública,-23.569211,-46.479214,,POINT (-46.479214 -23.569211)
Escola Pública_1768543,Pública,Emef Lino de Mattos Sen,Rua,"Sapupira, 1005",Jd Pedro Jose Nunes,8061440,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768547,Pública,Emei Cleide Moreira dos Santos Profa,Rua,"Delmar Soares, 199",Vila Pedra Branca,2635170,Escola Pública,-23.455119,-46.644215,,POINT (-46.644215 -23.455119)
Escola Pública_1768548,Pública,Emef Jairo de Almeida Prof,Rua,"Recanto dos Humildes, S/N",Conjunto Habitacional Recanto dos Humild,5209000,Escola Pública,-23.411486,-46.749805,,POINT (-46.749805 -23.411486)
Escola Pública_1768727,Pública,Emef Paulo Freire Prof,Rua,"Melchior Giola, 296",Paraisopolis,5664000,Escola Pública,-23.616911,-46.723871,,POINT (-46.723871 -23.616911)
Escola Pública_1768729,Pública,Emei Josemaria Escriva Bem-aventurado,Rua,"Professor Arnaldo Joao Semeraro, 456",Jardim Santa Emilia,4184000,Escola Pública,-23.646912,-46.597667,,POINT (-46.597667 -23.646912)
Escola Pública_1768730,Pública,Emef Pericles Eugenio da Silva Ramos,Rua,"Professor Jose Ozi, 62",Cidade Nova Heliopolis,4230045,Escola Pública,-23.60925,-46.581968,,POINT (-46.581968 -23.60925)
Escola Pública_1768731,Pública,Emei Helena Lopes Santana da Silva Profa,Rua,"Andes 851, 851",Guaianases,8440180,Escola Pública,-23.536821,-46.406241,,POINT (-46.406241 -23.536821)
Escola Pública_1768733,Pública,Emei Gessy Gebara Profa,Rua,"Cachoeira das Garcas, 114",Cohab Sitio Conceicao,8473010,Escola Pública,-23.578869,-46.391967,,POINT (-46.391967 -23.578869)
Escola Pública_1768734,Pública,Emei Vicente Matheus,Rua,"Alexandre Cheid, 636",Parque Savoy City,3570100,Escola Pública,-23.564878,-46.483422,,POINT (-46.483422 -23.564878)
Escola Pública_1768735,Pública,Emei Cezar Rogerio Oliveira Peramezza Prof,Rua,"Professor Thire, 151",Vila Nhocune,3561010,Escola Pública,-23.546886,-46.496645,,POINT (-46.496645 -23.546886)
Escola Pública_1768736,Pública,Emei Sebastiana de Arruda Cruz Oliveira Profa,Rua,"Paulo Tapajos, 210",Itaim Paulista,8131360,Escola Pública,-23.503975,-46.374534,,POINT (-46.374534 -23.503975)
Escola Pública_1768737,Pública,Emef Vicente Amato Sobrinho com,Rua,"Valdomiro Gonzaga Silva, 1233",Jardim das Oliveiras,8111540,Escola Pública,-23.493551,-46.372366,,POINT (-46.372366 -23.493551)
Escola Pública_1768738,Pública,Emefm Darcy Ribeiro,Rua,"Daniel Bernardo, 105",Sao Miguel Paulista,8010100,Escola Pública,-23.494718,-46.442392,,POINT (-46.442392 -23.494718)
Escola Pública_1768739,Pública,Emei Ruth Goncalves Chaves de Siqueira Profa,Rua,"Figueira da Polinesia, 373",Jardim Matarazzo,3813000,Escola Pública,-23.488689,-46.474744,,POINT (-46.474744 -23.488689)
Escola Pública_1768741,Pública,Emei Maria Luiza Moretti Gentile Profa,Rua,"Jacaraipe, 550",Quinta da Paineira,3152150,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768742,Pública,Emei Antonio Carlos Brasileiro de Almeida Jobim - Tom Jobim,Rua,"Giovanni Alberoni, 132",Vila Cardoso Franco,3978060,Escola Pública,-23.618718,-46.504765,,POINT (-46.504765 -23.618718)
Escola Pública_1768743,Pública,Emei Joao Mendonca Falcao,Rua,"Coronel Mursa, 167",Bras,3043050,Escola Pública,-23.548384,-46.616937,,POINT (-46.616937 -23.548384)
Escola Pública_1768744,Pública,Emefm Antonio Sampaio Ver,Rua,"Voluntarios da Patria, 733",Santana,2011000,Escola Pública,-23.514861,-46.626401,,POINT (-46.626401 -23.514861)
Escola Pública_1768746,Pública,Emefm Guiomar Cabral,Rua,"Menotti Laudisio, 553",Jardim Cidade Pirituba,2945000,Escola Pública,-23.481868,-46.725662,,POINT (-46.725662 -23.481868)
Escola Pública_1768810,Pública,Emef Anna Silveira Pedreira,Rua,"Nova do Tuparoquera, 1901",Jardim Novo Santo Amaro,5820200,Escola Pública,-23.665026,-46.745968,,POINT (-46.745968 -23.665026)
Escola Pública_1768812,Pública,Emef Claudia Bartolomazi Profa,Rua,"Arroio Arapongas, 275",Conjunto Habitacional Santa Etelvina IIi,8485440,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768826,Pública,Emei Elisiario Rodrigues de Sousa Prof,Rua,"Edson Danillo Dotto, 520",Cohab Santa Etelvina II,8485280,Escola Pública,-23.591251,-46.411492,,POINT (-46.411492 -23.591251)
Escola Pública_1768838,Pública,Emef Prestes Maia,Rua,"Selma Kurtz, 166",Jardim Maria Luiza,4434010,Escola Pública,-23.677238,-46.665418,,POINT (-46.665418 -23.677238)
Escola Pública_1768839,Pública,Emei Benedicto Castrucci Prof,Rua,"Cachoeira Poraque, S/N",Conjunto Promorar Raposo Tavares,5574450,Escola Pública,-23.586317,-46.801856,,POINT (-46.801856 -23.586317)
Escola Pública_1768840,Pública,Emef Caio Sergio Pompeu de Toledo Dep,Rua,"Nascer do Sol, 1360",Cohab Santa Etelvina II a,8485020,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768841,Pública,Emef Julio Cesar de Melo e Sousa-malba Tahan Prof,Rua,"Sebastiao Medeiros da Silva, 89",Itaquera,8210661,Escola Pública,-23.531556,-46.442947,,POINT (-46.442947 -23.531556)
Escola Pública_1768843,Pública,Emei Maria Dailce Monteiro da Silva Gomes Profa,Rua,"Martino Arosio, 147",Vila Aurora,5186150,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1768844,Pública,Emef Ernani Silva Bruno,Rua,"Interativa, 100",Vila Brasilandia,2820020,Escola Pública,-23.44649,-46.709249,,POINT (-46.709249 -23.44649)
Escola Pública_1772827,Pública,Cei Diret Reynaldo de Maria Freitas e Silva Prof,Rua,"Oscar de Moura Lacerda, 200",Jardim Rossin,2541070,Escola Pública,-23.486941,-46.65567,,POINT (-46.65567 -23.486941)
Escola Pública_1772886,Pública,Thayane Luzimara Costa Valcacer Professora,Rua,"Friedrich Von Voith, 1790",Jardim Sao Joao Jaragua,2995000,Escola Pública,-23.443122,-46.739804,,POINT (-46.739804 -23.443122)
Escola Pública_1773021,Pública,Emei Celia Ribeiro Landim Profa,Rua,"Kumaki Aoki, 1011",Jardim Helena,8090370,Escola Pública,-23.479428,-46.420712,,POINT (-46.420712 -23.479428)
Escola Pública_1773082,Pública,Cieja Lelia Gonzalez,Rua,"Do Trabalhador, S/N",Parque Maria Fernandes,4858455,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1773277,Pública,Ceu Emei Edna Alves de Sousa Profa,Rua,"Manuel da Mota Coutinho, 293",Lajeado,8451420,Escola Pública,-23.544826,-46.400749,,POINT (-46.400749 -23.544826)
Escola Pública_1773307,Pública,Emei Jardim da Conquista,Rua,"Recanto dos Humildes, 278",Conjunto Habitacional Recanto dos Humild,5209000,Escola Pública,-23.411719,-46.74974,,POINT (-46.74974 -23.411719)
Escola Pública_1773308,Pública,Emef Philo Goncalves dos Santos Profa,Rua,"Alagoa Nova, S/N",Perus,5202260,Escola Pública,-23.407897,-46.752496,,POINT (-46.752496 -23.407897)
Escola Pública_1773323,Pública,Ceu Cei Silvana Aparecida Tobias Profa,Rua,"Manuel da Mota Coutinho, 293",Lajeado,8451420,Escola Pública,-23.544826,-46.400749,,POINT (-46.400749 -23.544826)
Escola Pública_1773336,Pública,Cei Diret Vila Curuca II,Rua,"Georgina Diniz Braghiroli, 350",Vila Curuca,8031560,Escola Pública,-23.509246,-46.424401,,POINT (-46.424401 -23.509246)
Escola Pública_1774333,Pública,Krukutu,Rua,"Estrada Granja Saiki, 1693",Barragem,4895000,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1774362,Pública,Emei Fernando Sabino,Rua,"Olho Dagua do Borges, 290",Vila Silvia,3820000,Escola Pública,-23.497871,-46.503441,,POINT (-46.503441 -23.497871)
Escola Pública_1774497,Pública,Emef Virgilio de Mello Franco,Rua,"Erva do Sereno, 15",Jardim Maia,8180010,Escola Pública,-23.483979,-46.41083,,POINT (-46.41083 -23.483979)
Escola Pública_1774498,Pública,Emef Jose Honorio Rodrigues,Rua,"Do Pombo Correio, 50",Itaim Paulista,8160142,Escola Pública,-23.496969,-46.416501,,POINT (-46.416501 -23.496969)
Escola Pública_1774501,Pública,Emei Jardim Marilia,Rua,"Quintino da Cunha, 20",Jardim Marilia,3579160,Escola Pública,-23.562579,-46.496334,,POINT (-46.496334 -23.562579)
Escola Pública_1774505,Pública,Emef Dezoito do Forte,Rua,"Hafiz Abi Chedid, 110",Vila Bom Jardim,4937210,Escola Pública,-23.687249,-46.759232,,POINT (-46.759232 -23.687249)
Escola Pública_1774506,Pública,Emef Plinio Salgado,Rua,"Clarissa, S/N",Jardim Edi,4851070,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1774507,Pública,Emei Rodolfo Trevisan,Rua,"Silva Airosa, 60",Vila Ribeiro de Barros,5307040,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
Escola Pública_1774508,Pública,Emei Antonio Carlos Pacheco e Silva Prof,Rua,"Joao Caiaffa, 90",Jardim Taboao,5742100,Escola Pública,-23.60919,-46.751281,,POINT (-46.751281 -23.60919)
Escola Pública_1774509,Pública,Emef Vianna Moog,Rua,"Francisco Leite Esquerdo, 310",Jardim Jaqueline,5528040,Escola Pública,-23.594748,-46.754592,,POINT (-46.754592 -23.594748)
Escola Pública_1774510,Pública,Emef Pedro Nava,Rua,"Joaquina da Lapa, 453",Jardim Ester Yolanda,5374070,Escola Pública,-23.579109,-46.760562,,POINT (-46.760562 -23.579109)
Escola Pública_1774511,Pública,Emef Eda Terezinha Chica Medeiros Profa,Rua,"Engenheiro Hugo Takahashi, 333",Raposo Tavares,5563120,Escola Pública,-23.602231,-46.783634,,POINT (-46.783634 -23.602231)
Escola Pública_1774512,Pública,Emei Maria Jose Dupre,Rua,"Pastor Joao Grecchi, 84",Jardim Santa Fe Zona Oeste,5271290,Escola Pública,-23.743975,-46.666288,,POINT (-46.666288 -23.743975)
Escola Pública_1774513,Pública,Emei Dulce Hauck,Rua,"Vicente Biondo, 78",Vila Ester Zona Norte,2536140,Escola Pública,-23.552139,-46.647198,,POINT (-46.647198 -23.552139)
